"SAMPLE","IDHSPID","IDHSHID","DHSID","CASEID","PERWEIGHT","AWFACTT","DVWEIGHT","AGE","RESIDENT","WEIGHTFEM","HHKIDLT5","WEALTHQ","EDYRTOTAL","TIMESINCESEXD","DVFEARFQ","DVPMSEVER","ALFREQ"
8346,"   8346     471  30  3","   8346     471  30","TZ201500000471","        471  30  3",0.488902,100,0.716761,15,1,505,0,5,7,31,9,9,99
8346,"   8346     471  42  4","   8346     471  42","TZ201500000471","        471  42  4",0.488902,100,0.35838,15,1,542,0,3,7,99,9,9,99
8346,"   8346     471  53  2","   8346     471  53","TZ201500000471","        471  53  2",0.488902,100,0.35838,22,1,582,3,4,8,2,0,0,99
8346,"   8346     471  65  1","   8346     471  65","TZ201500000471","        471  65  1",0.488902,100,0.35838,24,1,477,1,4,7,31,1,1,99
8346,"   8346     471  76  2","   8346     471  76","TZ201500000471","        471  76  2",0.488902,100,0.35838,24,1,436,2,4,7,1,0,0,99
8346,"   8346     471  88  2","   8346     471  88","TZ201500000471","        471  88  2",0.488902,100,0.35838,24,1,671,3,4,6,7,0,0,99
8346,"   8346     471 122  2","   8346     471 122","TZ201500000471","        471 122  2",0.488902,100,1.075141,39,1,597,1,4,2,14,0,0,99
8346,"   8346     471 122  3","   8346     471 122","TZ201500000471","        471 122  3",0.488902,100,0,20,2,582,1,4,7,31,9,9,99
8346,"   8346     471 122  4","   8346     471 122","TZ201500000471","        471 122  4",0.488902,100,0,16,1,475,1,4,6,7,9,9,99
8346,"   8346     471 134  2","   8346     471 134","TZ201500000471","        471 134  2",0.488902,100,0.35838,40,1,619,2,3,0,7,0,0,99
8346,"   8346     471 145  2","   8346     471 145","TZ201500000471","        471 145  2",0.488902,100,0.35838,17,1,449,1,4,6,14,1,0,99
8346,"   8346     471 157  2","   8346     471 157","TZ201500000471","        471 157  2",0.488902,100,0.35838,27,1,589,3,4,0,31,0,0,99
8346,"   8346     471 168  2","   8346     471 168","TZ201500000471","        471 168  2",0.488902,100,0.35838,19,1,470,0,4,0,0,0,0,99
8346,"   8346     471 180  2","   8346     471 180","TZ201500000471","        471 180  2",0.488902,100,0.35838,28,1,575,1,4,6,31,0,0,99
8346,"   8346     471 191  2","   8346     471 191","TZ201500000471","        471 191  2",0.488902,100,0.35838,37,1,565,1,5,0,0,0,0,99
8346,"   8346     471 226  1","   8346     471 226","TZ201500000471","        471 226  1",0.488902,100,0.35838,33,1,554,1,3,0,31,0,0,99
8346,"   8346     471 249  2","   8346     471 249","TZ201500000471","        471 249  2",0.488902,100,0.35838,27,1,871,1,4,2,5,0,0,20
8346,"   8346     472  14  3","   8346     472  14","TZ201500000472","        472  14  3",0.179777,100,0.258799,26,1,485,4,2,3,31,1,0,99
8346,"   8346     472  14  4","   8346     472  14","TZ201500000472","        472  14  4",0.179777,100,0,25,1,563,4,2,7,31,9,9,99
8346,"   8346     472  20  2","   8346     472  20","TZ201500000472","        472  20  2",0.179777,100,0.129399,35,1,563,5,1,0,0,1,1,99
8346,"   8346     472  26  2","   8346     472  26","TZ201500000472","        472  26  2",0.179777,100,0.129399,15,1,542,0,1,0,0,1,0,99
8346,"   8346     472  33  2","   8346     472  33","TZ201500000472","        472  33  2",0.179777,100,0.258799,31,1,451,3,1,0,31,0,0,99
8346,"   8346     472  33  8","   8346     472  33","TZ201500000472","        472  33  8",0.179777,100,0,29,1,472,3,1,0,0,9,9,99
8346,"   8346     472  39  2","   8346     472  39","TZ201500000472","        472  39  2",0.179777,100,0.129399,34,1,635,3,1,7,7,2,0,99
8346,"   8346     472  52  2","   8346     472  52","TZ201500000472","        472  52  2",0.179777,100,0.129399,27,1,611,2,3,7,4,1,0,99
8346,"   8346     472  77  2","   8346     472  77","TZ201500000472","        472  77  2",0.179777,100,0.258799,40,1,519,3,1,0,2,0,0,99
8346,"   8346     472  77  8","   8346     472  77","TZ201500000472","        472  77  8",0.179777,100,0,18,1,549,3,1,7,99,9,9,99
8346,"   8346     472  83  2","   8346     472  83","TZ201500000472","        472  83  2",0.179777,100,0.129399,29,1,617,1,2,0,5,1,0,99
8346,"   8346     472  90  2","   8346     472  90","TZ201500000472","        472  90  2",0.179777,100,0.258799,41,1,690,1,2,0,31,0,0,99
8346,"   8346     472  90  5","   8346     472  90","TZ201500000472","        472  90  5",0.179777,100,0,17,1,602,1,2,7,31,9,9,99
8346,"   8346     472  96  1","   8346     472  96","TZ201500000472","        472  96  1",0.179777,100,0.129399,42,1,578,2,1,7,31,2,0,99
8346,"   8346     472 102  2","   8346     472 102","TZ201500000472","        472 102  2",0.179777,100,0.129399,19,1,655,2,1,5,2,1,1,99
8346,"   8346     472 115  2","   8346     472 115","TZ201500000472","        472 115  2",0.179777,100,0.129399,18,1,542,0,1,7,0,1,0,99
8346,"   8346     472 127  2","   8346     472 127","TZ201500000472","        472 127  2",0.179777,100,0.129399,20,1,423,2,2,0,0,0,0,99
8346,"   8346     473   2  2","   8346     473   2","TZ201500000473","        473   2  2",0.258784,100,0.186267,45,1,511,1,2,7,2,0,1,99
8346,"   8346     473   4  3","   8346     473   4","TZ201500000473","        473   4  3",0.258784,100,0,22,1,542,3,3,7,31,9,9,99
8346,"   8346     473   4  4","   8346     473   4","TZ201500000473","        473   4  4",0.258784,100,0.372533,19,1,511,3,3,10,99,9,9,99
8346,"   8346     473   7  2","   8346     473   7","TZ201500000473","        473   7  2",0.258784,100,0.372533,38,1,587,2,3,7,0,0,0,99
8346,"   8346     473   7  3","   8346     473   7","TZ201500000473","        473   7  3",0.258784,100,0,16,1,581,2,3,10,99,9,9,99
8346,"   8346     473   9  2","   8346     473   9","TZ201500000473","        473   9  2",0.258784,100,0.186267,26,1,500,3,3,7,1,1,0,99
8346,"   8346     473  11  2","   8346     473  11","TZ201500000473","        473  11  2",0.258784,100,0.186267,31,1,491,2,1,7,31,0,0,99
8346,"   8346     473  18  2","   8346     473  18","TZ201500000473","        473  18  2",0.258784,100,0.186267,34,1,634,1,4,7,0,0,0,99
8346,"   8346     473  25  2","   8346     473  25","TZ201500000473","        473  25  2",0.258784,100,0.186267,37,1,450,1,1,7,5,0,1,99
8346,"   8346     473  28  2","   8346     473  28","TZ201500000473","        473  28  2",0.258784,100,0.186267,27,1,485,3,1,7,2,0,0,99
8346,"   8346     473  30  2","   8346     473  30","TZ201500000473","        473  30  2",0.258784,100,0.186267,26,1,475,2,2,0,14,1,0,99
8346,"   8346     473  33  2","   8346     473  33","TZ201500000473","        473  33  2",0.258784,100,0.186267,30,1,455,2,2,7,5,1,0,99
8346,"   8346     473  37  2","   8346     473  37","TZ201500000473","        473  37  2",0.258784,100,0.186267,22,1,772,3,4,7,2,0,0,99
8346,"   8346     473  42  2","   8346     473  42","TZ201500000473","        473  42  2",0.258784,100,0,49,1,688,0,3,7,3,9,9,99
8346,"   8346     473  42  5","   8346     473  42","TZ201500000473","        473  42  5",0.258784,100,0,19,1,711,0,3,11,99,9,9,99
8346,"   8346     473  42  6","   8346     473  42","TZ201500000473","        473  42  6",0.258784,100,0.5588,18,1,721,0,3,10,99,9,9,99
8346,"   8346     473  47  2","   8346     473  47","TZ201500000473","        473  47  2",0.258784,100,0.186267,24,1,590,3,3,7,2,0,0,99
8346,"   8346     473  49  2","   8346     473  49","TZ201500000473","        473  49  2",0.258784,100,0.186267,19,1,588,1,2,7,0,1,0,99
8346,"   8346     474  12  2","   8346     474  12","TZ201500000474","        474  12  2",0.422449,100,0.304069,20,1,563,1,3,0,0,0,0,32
8346,"   8346     474  20  2","   8346     474  20","TZ201500000474","        474  20  2",0.422449,100,0.304069,31,1,449,1,3,4,7,0,1,99
8346,"   8346     474  29  1","   8346     474  29","TZ201500000474","        474  29  1",0.422449,100,0.304069,26,1,601,2,2,7,14,2,0,31
8346,"   8346     474  37  2","   8346     474  37","TZ201500000474","        474  37  2",0.422449,100,0.304069,47,1,488,0,3,0,2,0,0,10
8346,"   8346     474  61  2","   8346     474  61","TZ201500000474","        474  61  2",0.422449,100,0.304069,20,1,532,2,3,0,0,1,0,99
8346,"   8346     474  69  2","   8346     474  69","TZ201500000474","        474  69  2",0.422449,100,0.304069,23,1,518,1,1,0,0,0,0,99
8346,"   8346     474  77  2","   8346     474  77","TZ201500000474","        474  77  2",0.422449,100,0.304069,22,1,460,2,4,7,5,1,0,20
8346,"   8346     474  85  1","   8346     474  85","TZ201500000474","        474  85  1",0.422449,100,0,45,1,540,1,3,6,2,9,9,99
8346,"   8346     474  85  3","   8346     474  85","TZ201500000474","        474  85  3",0.422449,100,0.608137,22,1,498,1,3,0,31,9,9,99
8346,"   8346     474  94  2","   8346     474  94","TZ201500000474","        474  94  2",0.422449,100,0.304069,25,1,683,3,4,7,4,1,1,99
8346,"   8346     474 102  2","   8346     474 102","TZ201500000474","        474 102  2",0.422449,100,0.304069,31,1,533,2,2,2,1,1,1,31
8346,"   8346     474 110  2","   8346     474 110","TZ201500000474","        474 110  2",0.422449,100,0.304069,34,1,591,1,2,6,1,0,0,99
8346,"   8346     474 126  2","   8346     474 126","TZ201500000474","        474 126  2",0.422449,100,0.304069,33,1,578,1,3,0,2,0,0,99
8346,"   8346     474 134  2","   8346     474 134","TZ201500000474","        474 134  2",0.422449,100,0.304069,27,1,495,2,3,11,0,0,0,99
8346,"   8346     474 151  2","   8346     474 151","TZ201500000474","        474 151  2",0.422449,100,0.304069,18,1,538,1,2,7,0,0,0,99
8346,"   8346     474 159  2","   8346     474 159","TZ201500000474","        474 159  2",0.422449,100,0.304069,23,1,499,2,2,0,0,0,0,99
8346,"   8346     474 167  2","   8346     474 167","TZ201500000474","        474 167  2",0.422449,100,0,48,1,573,1,2,5,0,9,9,32
8346,"   8346     474 167  4","   8346     474 167","TZ201500000474","        474 167  4",0.422449,100,0.608137,15,1,544,1,2,1,99,9,9,99
8346,"   8346     474 175  2","   8346     474 175","TZ201500000474","        474 175  2",0.422449,100,0.608137,22,1,490,3,1,7,0,1,0,99
8346,"   8346     474 175  9","   8346     474 175","TZ201500000474","        474 175  9",0.422449,100,0,26,1,617,3,1,7,7,9,9,99
8346,"   8346     475   3  2","   8346     475   3","TZ201500000475","        475   3  2",0.232739,100,0.167521,24,1,454,2,2,3,31,1,1,99
8346,"   8346     475  14  1","   8346     475  14","TZ201500000475","        475  14  1",0.232739,100,0.335041,27,1,761,1,3,9,14,2,1,99
8346,"   8346     475  14  2","   8346     475  14","TZ201500000475","        475  14  2",0.232739,100,0,23,1,426,1,3,7,1,9,9,99
8346,"   8346     475  25  1","   8346     475  25","TZ201500000475","        475  25  1",0.232739,100,0.167521,35,1,651,0,3,3,2,2,0,99
8346,"   8346     475  31  2","   8346     475  31","TZ201500000475","        475  31  2",0.232739,100,0.167521,18,1,600,2,1,8,31,0,0,99
8346,"   8346     475  36  2","   8346     475  36","TZ201500000475","        475  36  2",0.232739,100,0.167521,28,1,530,1,1,0,0,0,1,99
8346,"   8346     475  42  2","   8346     475  42","TZ201500000475","        475  42  2",0.232739,100,0.167521,41,1,516,1,3,7,2,0,0,99
8346,"   8346     475  47  4","   8346     475  47","TZ201500000475","        475  47  4",0.232739,100,0.335041,25,1,623,2,3,7,0,0,0,99
8346,"   8346     475  47  5","   8346     475  47","TZ201500000475","        475  47  5",0.232739,100,0,23,1,401,2,3,7,0,9,9,99
8346,"   8346     475  53  2","   8346     475  53","TZ201500000475","        475  53  2",0.232739,100,0.167521,24,1,558,1,3,7,1,0,0,99
8346,"   8346     475  64  3","   8346     475  64","TZ201500000475","        475  64  3",0.232739,100,0.167521,16,1,529,0,3,0,2,9,9,99
8346,"   8346     475  70  2","   8346     475  70","TZ201500000475","        475  70  2",0.232739,100,0.167521,33,1,593,1,3,7,1,1,1,99
8346,"   8346     475  75  1","   8346     475  75","TZ201500000475","        475  75  1",0.232739,100,0.167521,29,1,698,0,3,6,3,0,0,20
8346,"   8346     475  81  1","   8346     475  81","TZ201500000475","        475  81  1",0.232739,100,0,37,1,628,1,2,2,31,9,9,10
8346,"   8346     475  81  3","   8346     475  81","TZ201500000475","        475  81  3",0.232739,100,0.837603,31,1,583,1,2,7,3,2,1,99
8346,"   8346     475  87  1","   8346     475  87","TZ201500000475","        475  87  1",0.232739,100,0.167521,33,1,571,3,1,0,0,0,0,20
8346,"   8346     475  92  2","   8346     475  92","TZ201500000475","        475  92  2",0.232739,100,0.167521,28,1,536,3,2,2,7,1,0,99
8346,"   8346     475 103  2","   8346     475 103","TZ201500000475","        475 103  2",0.232739,100,0.167521,19,1,625,0,3,7,14,0,0,99
8346,"   8346     475 109  1","   8346     475 109","TZ201500000475","        475 109  1",0.232739,100,0.167521,31,1,578,1,3,0,7,0,0,99
8346,"   8346     475 115  2","   8346     475 115","TZ201500000475","        475 115  2",0.232739,100,0.167521,22,1,520,2,1,0,1,0,0,32
8346,"   8346     475 120  2","   8346     475 120","TZ201500000475","        475 120  2",0.232739,100,0.167521,16,1,478,0,3,0,3,0,0,99
8346,"   8346     476  11  2","   8346     476  11","TZ201500000476","        476  11  2",0.207997,100,0.152468,16,1,508,0,4,5,1,0,0,99
8346,"   8346     476  18  2","   8346     476  18","TZ201500000476","        476  18  2",0.207997,100,0.152468,22,1,423,1,3,7,2,0,0,99
8346,"   8346     476  24  1","   8346     476  24","TZ201500000476","        476  24  1",0.207997,100,0,37,1,810,0,4,9,31,9,9,99
8346,"   8346     476  24  2","   8346     476  24","TZ201500000476","        476  24  2",0.207997,100,0.304936,16,2,587,0,4,11,6,9,9,99
8346,"   8346     476  38  2","   8346     476  38","TZ201500000476","        476  38  2",0.207997,100,0.152468,39,1,631,0,4,7,0,1,0,20
8346,"   8346     476  44  2","   8346     476  44","TZ201500000476","        476  44  2",0.207997,100,0.152468,21,1,591,3,4,7,0,0,0,99
8346,"   8346     476  51  2","   8346     476  51","TZ201500000476","        476  51  2",0.207997,100,0.152468,46,1,552,0,3,4,7,1,0,31
8346,"   8346     476  71  2","   8346     476  71","TZ201500000476","        476  71  2",0.207997,100,0,21,1,753,2,4,7,31,9,9,20
8346,"   8346     476  71  3","   8346     476  71","TZ201500000476","        476  71  3",0.207997,100,0.304936,16,1,646,2,4,7,31,9,9,99
8346,"   8346     476  77  1","   8346     476  77","TZ201500000476","        476  77  1",0.207997,100,0.152468,33,1,555,1,4,7,14,0,0,99
8346,"   8346     476  84  2","   8346     476  84","TZ201500000476","        476  84  2",0.207997,100,0.152468,22,1,497,1,4,7,2,1,1,99
8346,"   8346     476  91  2","   8346     476  91","TZ201500000476","        476  91  2",0.207997,100,0.152468,28,1,641,1,4,7,3,0,0,99
8346,"   8346     476  97  2","   8346     476  97","TZ201500000476","        476  97  2",0.207997,100,0.152468,23,1,644,1,4,7,14,0,0,99
8346,"   8346     476 104  2","   8346     476 104","TZ201500000476","        476 104  2",0.207997,100,0.152468,23,1,497,1,4,7,2,0,0,99
8346,"   8346     476 117  2","   8346     476 117","TZ201500000476","        476 117  2",0.207997,100,0.152468,25,1,647,1,4,3,1,0,1,99
8346,"   8346     476 124  2","   8346     476 124","TZ201500000476","        476 124  2",0.207997,100,0.457404,42,1,852,2,3,6,1,1,0,99
8346,"   8346     476 124  3","   8346     476 124","TZ201500000476","        476 124  3",0.207997,100,0,21,1,663,2,3,6,14,9,9,99
8346,"   8346     476 124  4","   8346     476 124","TZ201500000476","        476 124  4",0.207997,100,0,18,1,534,2,3,7,6,9,9,99
8346,"   8346     476 130  2","   8346     476 130","TZ201500000476","        476 130  2",0.207997,100,0.304936,49,1,586,0,4,7,1,0,0,20
8346,"   8346     476 130  3","   8346     476 130","TZ201500000476","        476 130  3",0.207997,100,0,23,1,683,0,4,7,6,9,9,20
8346,"   8346     476 137  2","   8346     476 137","TZ201500000476","        476 137  2",0.207997,100,0,48,1,553,1,5,7,3,9,9,99
8346,"   8346     476 137  5","   8346     476 137","TZ201500000476","        476 137  5",0.207997,100,0.304936,18,1,482,1,5,10,31,9,9,99
8346,"   8346     476 144  3","   8346     476 144","TZ201500000476","        476 144  3",0.207997,100,0.152468,25,1,627,1,4,7,31,9,9,99
8346,"   8346     477   7  9","   8346     477   7","TZ201500000477","        477   7  9",0.178561,100,0.128524,25,1,509,3,1,0,31,9,9,99
8346,"   8346     477   8  1","   8346     477   8","TZ201500000477","        477   8  1",0.178561,100,0.128524,45,1,533,0,1,2,31,0,0,32
8346,"   8346     477  10  2","   8346     477  10","TZ201500000477","        477  10  2",0.178561,100,0.128524,39,1,541,1,3,1,31,1,0,99
8346,"   8346     477  12  2","   8346     477  12","TZ201500000477","        477  12  2",0.178561,100,0.257048,47,1,772,1,3,7,31,0,0,99
8346,"   8346     477  12  3","   8346     477  12","TZ201500000477","        477  12  3",0.178561,100,0,15,1,472,1,3,9,99,9,9,99
8346,"   8346     477  14  2","   8346     477  14","TZ201500000477","        477  14  2",0.178561,100,0.128524,19,1,456,0,3,4,1,1,0,99
8346,"   8346     477  15  2","   8346     477  15","TZ201500000477","        477  15  2",0.178561,100,0,39,1,526,0,2,0,3,9,9,99
8346,"   8346     477  15  3","   8346     477  15","TZ201500000477","        477  15  3",0.178561,100,0,19,1,578,0,2,7,14,9,9,99
8346,"   8346     477  15  4","   8346     477  15","TZ201500000477","        477  15  4",0.178561,100,0.385573,16,1,497,0,2,4,99,9,9,99
8346,"   8346     477  19  2","   8346     477  19","TZ201500000477","        477  19  2",0.178561,100,0.128524,27,1,537,1,3,6,31,1,0,99
8346,"   8346     477  22  2","   8346     477  22","TZ201500000477","        477  22  2",0.178561,100,0,22,1,505,2,2,7,0,9,9,99
8346,"   8346     477  22  6","   8346     477  22","TZ201500000477","        477  22  6",0.178561,100,0.257048,48,1,562,2,2,7,31,1,1,99
8346,"   8346     477  24  2","   8346     477  24","TZ201500000477","        477  24  2",0.178561,100,0.128524,35,1,665,0,3,7,27,0,0,99
8346,"   8346     477  26  2","   8346     477  26","TZ201500000477","        477  26  2",0.178561,100,0.128524,18,1,546,0,3,6,0,9,9,99
8346,"   8346     477  28  2","   8346     477  28","TZ201500000477","        477  28  2",0.178561,100,0.128524,35,1,556,1,3,7,28,9,9,99
8346,"   8346     477  31  2","   8346     477  31","TZ201500000477","        477  31  2",0.178561,100,0.128524,33,1,607,1,1,2,6,0,0,99
